id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-BH-A18N	0	0.004602054	0.005329032	0	0	0.110190856	0	0.00715822	0.014822829	0	0.012627807	0	0	0.363714735	0.028995808	0.357943231	0	0	0.086936225	0	0	0.007679202
TCGA-E9-A226	0.008772396	0	0.005607298	0	0	0.184238965	0	0.041319269	0.022647149	0	0.018062117	0	0	0.3467128	0.076684486	0.218908106	0.002278691	0	0.074768723	0	0	0
TCGA-E2-A1LL	0	0.003971208	0.037149993	0.010453103	0	0.125902044	0.005479832	0.060029689	0.010889043	0	0	0.015513148	0.002830076	0.212557076	0.119855235	0.196956811	0.130331967	0	0.068080774	0	0	0
TCGA-OL-A66L	0.075659012	0	0.005644301	0.209372574	0	0.113818134	0.012588606	0.038648316	0	0.080617713	0	0.03031003	0.01819592	0.092823852	0.067732153	0.169351644	0.006943744	0	0.078294	0	0	0
TCGA-D8-A1X5	0.01019367	0	0.030797733	0.06618028	0	0.197573596	0.012152634	0.054056734	0.001756671	0	0.004955263	0	0.175905153	0.028699555	0.109518891	0.246587371	0.001981817	0	0.047152539	0	0	0.012488094
TCGA-D8-A27G	0.059434709	0	0.007207627	0.153829875	0	0.229768418	0.013176469	0.059526735	0.016618594	0.031150919	0	0.003730979	0	0.141853225	0.105863063	0.118308968	0.007411372	0	0.052119046	0	0	0
TCGA-E2-A10F	0.113481872	0	0.023526547	0.089109807	0	0.233276237	0.002874459	0.007870746	0.032691703	0.005513873	0	0.024598542	0.001193098	0.145755608	0.074779124	0.107124666	0.005888743	0	0.132314975	0	0	0
TCGA-E2-A10E	0.069267032	0	0.007320307	0.097234888	0	0.221103344	0.038213296	0.066546457	0.019009211	0	0	0	0.002378574	0.08154826	0.14798247	0.088949488	0.093289021	0	0.06571563	0	0	0.00144202
TCGA-B6-A0IE	0.12278942	0	0.451612726	0.099221684	0	0.041861343	0	0.011668245	0.018085692	0	0	0.034953949	0.001562658	0.013021713	0.049240118	0.074712081	0.013393019	0	0.067877354	0	0	0
TCGA-A2-A0EW	0.066602409	0	0	0.161682633	0	0.281239511	0	0.015850508	0	0	0	0.030923653	0.016306342	0	0.087938896	0.179247282	0.035225359	0.005779056	0.118497835	0	0	0.000706515
TCGA-BH-A0HK	0.086390237	0	0.142318853	0.061916346	0	0.250078301	0.001860576	0.030577155	0.001538109	0.012566217	0	0	0.064747399	0	0.102322299	0.168792204	0.04408961	0	0.032802695	0	0	0
TCGA-BH-A0EE	0.056153339	0	0.016713455	0.057628797	0	0.185906146	0.00186803	0.055624315	0.051750508	0.012276267	0	0.093369468	0	0.106359592	0.143662221	0.083840327	0	0.099974388	0.034311164	0	0	0.000561982
TCGA-D8-A1XD	0.149836529	0	0.148074762	0.020757792	0	0.155024112	0.000591257	0.005943607	0.027499062	0	0	0.032378025	0	0.149600907	0.017668379	0.167835937	0	0	0.124789633	0	0	0
TCGA-BH-A0W5	0.134826274	0.019136672	0.042093403	0.061789798	0	0.381143853	0.02707303	0.029696034	0.025037585	0	0	0	0	0.156591106	0.047832016	0.048181699	0	0	0.026598529	0	0	0
TCGA-OL-A5RY	0.175459413	0	0.103675938	0.135466482	0	0.141660235	0.034866756	0.04070166	0.005084773	0.005931801	0	0.012176696	0	0.043840782	0.073730654	0.133334694	0.0503627	0	0.043707416	0	0	0
TCGA-EW-A2FR	0.039017196	0	0.002873303	0.074942444	0	0.119737512	0.007245892	0.039764074	0.029387688	0.013241701	0	0.010408836	0	0.393373493	0.051339958	0.163191319	0.006190977	0	0.048489737	0	0	0.000795871
TCGA-LL-A9Q3	0.017198903	0	0.005400223	0.204632929	0	0.080842665	0.008033827	0.006477054	0.023715738	0.020653498	0	0.057947551	0	0.039134578	0.113576385	0.184205454	0.029764099	0	0.207629952	0	0	0.000787143
TCGA-BH-A204	7.86E-05	0	0.005706577	0.043797031	0	0.229681732	0	0.016325126	0.004442176	0	0	0.034062108	0.013503523	0.091983699	0	0.29569162	0	0	0.247004808	0	0.00982023	0.007902723
TCGA-EW-A424	0.201910089	0	0.261998379	0.060290281	0	0.025266307	0	0.046968992	0	0	0.001701948	0.005502884	0.065342945	0.035121558	0.037051357	0.100478625	0.008428177	0	0.149938458	0	0	0
TCGA-E9-A5FK	0.033995856	0.02397552	0.026966812	0.207891487	0	0.137610192	0.051329154	0.080976334	0.105979808	0.029699493	0	0.026868738	0	0.045899675	0.080507716	0.055401278	0.009092901	0.013605155	0.070199884	0	0	0
TCGA-GI-A2C9	0.009857002	0	0	0.032041374	0	0.106068949	0.002538432	0.035396893	0.014591813	0	0	0.011968085	0	0.21131326	0.045969705	0.263955543	0.12626941	0.064106346	0.070683835	0	0	0.005239353
TCGA-OL-A6VR	0.088355844	0	0.079012502	0.052671356	0	0.063329927	0	0.036183566	0	0	0	0.028450223	0	0.295338023	0.047816552	0.191421645	0.023014601	0	0.094405762	0	0	0
TCGA-A2-A0D2	0.082369977	0	0.002985096	0.153058476	0	0.127144414	0.096169717	0.011622668	0	0	0.015150089	0	0.007320241	0.236007413	0.100223472	0.1051705	0.031561113	0	0.031216824	0	0	0
TCGA-A2-A0CR	0.094421403	0	0.090356876	0.188354271	0	0.136892027	0.007537725	0.065658463	0.080774112	0.037275788	0	0.040185795	0	0.068325497	0.070726538	0.059687883	0.013325085	0	0.04647854	0	0	0
TCGA-LL-A50Y	0.014440225	0.045124303	0.036925087	0.113343335	0	0.118189893	0	0.029206843	0.029800077	0	0	0.01531086	0.019502438	0.1595658	0.034864347	0.12655478	0.154914105	0	0.102238974	0	0	1.89E-05
TCGA-E2-A159	0.066023095	0	0.005452934	0.184984285	0	0.164363643	0.111092214	0.008451334	0	0	0	0.001708997	0	0.098049055	0.082881815	0.153638782	0.039631481	0	0.082694452	0	0	0.001027913
TCGA-B6-A0WX	0.117452864	0	0.038721371	0.155648687	0	0.208047989	0	0.043211311	0.02549264	0.014824933	0	0.030352285	0.003094517	0.083355922	0.143611936	0.060838684	0.003865748	0	0.071481113	0	0	0
TCGA-A7-A4SD	0.038280082	0	0.051546744	0.133255399	0	0.134177695	0.032187759	0.064932232	0.061950104	0	0.017212664	0	0	0.210992923	0.120984658	0.058213199	0	0.045387767	0.030229164	0	0	0.00064961
TCGA-AO-A03T	0.036599547	0	0.006384545	0.074373305	0	0.153376597	0.002542811	0.036158172	0.047841637	0	0	0.081028977	0	0.281042012	0.130699578	0.087128364	0	0	0.062824456	0	0	0
TCGA-A8-A09E	0.035812967	0.001788185	0	0.03882449	0	0.128192997	0	0	0.01938185	0	0	0.006553364	0.003897406	0.231347998	0.125060044	0.160811287	0.022217902	0	0.22611151	0	0	0
TCGA-AC-A2FK	0.178617636	0	0.116250227	0.127520109	0	0.119988425	0	0.020087422	0.001468491	0	0	0.027696109	0.005194157	0.207570836	0.038140632	0.082361708	0.005614134	0	0.069490114	0	0	0
TCGA-AQ-A0Y5	0	0	0.001839746	0.006042855	0	0.05540562	0.003173473	0.0071474	0.007816383	0	0	0.018821395	0	0.406045281	0.057471877	0.34259802	0	0	0.084091012	0	0	0.009546938
TCGA-BH-A0BL	0.188789842	0	0.017049264	0.047773534	0	0.228592194	0.040447882	0.029466857	0.016568694	0.013392549	0	0	0.001863003	0.094634822	0.147257393	0.056731312	0.076499317	0	0.040175556	0	0	0.000757782
TCGA-XX-A89A	0.213682489	0	0.061442297	0.083377623	0	0.257827589	0.017977346	0	0.01651689	0	0	0	0.008425799	0.096512209	0.068584498	0.149456911	0	0	0.024818648	0	0	0.001377701
TCGA-BH-A0AW	0.037216854	0	0.034063017	0.120615045	0	0.116529993	0.05467004	0.03587009	0.06406347	0.074712927	0	0.048048763	0	0.118440532	0.067276118	0.108830979	0.021491699	0.00477641	0.093394062	0	0	0
TCGA-D8-A1JA	0.011626577	0	0	0.096095716	0	0.178159639	0	0	0	0	0	0	0.041126874	0	0.078680522	0.260970476	0	0.25053229	0.078177024	0	0	0.004630883
TCGA-A2-A1FZ	0.077408934	0	0.008166601	0.074920864	0	0.178504179	0	0.017244693	0.009663933	0	0	0	0.059314371	0.105809655	0.094464859	0.183561209	0.078804214	0	0.112136489	0	0	0
TCGA-BH-A0DG	0.119611763	0	0.026460081	0.051853924	0	0.160539798	0.025721251	0.037193255	0.022156188	0	0.02191957	0	0	0.183609294	0.102051409	0.197242454	0.007511823	0	0.04412919	0	0	0
TCGA-E9-A22G	0.021889763	0	0.004492452	0.032534613	0	0.111557034	0.033623573	0.108268276	0	0	0	0.017824513	0	0.33823666	0.046265678	0.077716939	0	0.182100224	0.025490275	0	0	0
TCGA-C8-A131	0.043810527	0	0.00795909	0.061720658	0	0.106209941	0.001254034	0.041935035	0.020767127	0.017227149	0	0.00958681	0	0.477920569	0.014523114	0.155178974	0	0.014368602	0	0.018792943	0	0.008745428
TCGA-E9-A22A	0.065075296	0	0.03139741	0.173044478	0	0.108126132	0.027063889	0.022299742	0.036539038	0.032931717	0	0	0	0.150120571	0.078859901	0.154279332	0.002096831	0.013103762	0.099110049	0	0	0.005951852
TCGA-B6-A0WT	0.045770077	0	0.066073616	0.0278784	0	0.176029609	0	0.045292835	0.033569478	0	0	0.010899639	0	0.22239237	0.053628557	0.148791047	0	0.032598263	0.137076109	0	0	0
TCGA-D8-A1Y1	0	0	0	0.028117587	0	0.205060716	0	0.003528464	0.000129159	0	0	0	0.108007036	0.188244457	0.065129533	0.346853114	0	0	0.050352321	0	0	0.004577612
TCGA-AN-A0XV	0.099077793	0	0.004335581	0.097504339	0	0.208397137	0.010382223	0.075745796	0.001463485	0.053708158	0	0	0	0.130528892	0.12425986	0.113796648	0.021449154	0	0.059350933	0	0	0
TCGA-E9-A1R7	0.128179926	0	0.167395022	0.052911068	0	0.198456403	0	0	0.002757198	0	0	0.039696178	0.00918652	0.121685886	0.097597481	0.041537036	0.007659415	0	0.132937866	0	0	0
TCGA-GM-A2DM	0.037305549	0	0.004363028	0.047444327	0	0.113169265	0	0.023950334	0.022179636	0	0	0.024646157	0.039315071	0.297635418	0.039393018	0.237224627	0.056488417	0.007942531	0.010043016	0.038899605	0	0
TCGA-LD-A66U	0.068393558	0	0.097056576	0.228215458	0	0.036544058	0	0.073311086	0.086141801	0.027490487	0	0.106477727	0.004165891	0.050230505	0.061301348	0.061008582	0.014145078	0	0.08156676	0	0	0.003951085
TCGA-AR-A1AL	0.080655136	0	0	0.082592794	0	0.298395724	0.022324325	0	0	0	0.012490467	0	0.021726488	0	0.026737616	0.086119092	0.224602833	0	0.142576425	0.0017791	0	0
TCGA-GM-A2DI	0.075871713	0	0.001400714	0.252360209	0	0.27919704	0.095725602	0	0	0	0	0	0.008902433	0.091431277	0.068489198	0.086754102	0.014358803	0	0.025508909	0	0	0
TCGA-B6-A0IQ	0.070080613	0	0.087084647	0.119382925	0	0.131303132	0.006567412	0.15418113	0.023553557	0	0	0.018917213	0	0.185957874	0.088738564	0.060211441	0.041322022	0	0.012699469	0	0	0
TCGA-EW-A1P3	0.090252992	0	0.026047011	0.05294453	0	0.193810905	0	0.08472351	0	0.004846362	0	0.018813808	0.010231222	0.026431083	0.137392178	0.140031792	0.037106223	0	0.167660907	0	0.009707477	0
TCGA-Z7-A8R5	0.169562347	0	0.06416272	0.217521097	0	0.014276985	0	0.049878807	0.014671264	0	0	0.053380796	0.012281908	0.133211172	0.0157765	0.157702867	0.016608607	0	0.078668	0	0	0.002296929
TCGA-A2-A1G0	0.095150408	0	0.150841893	0.097367785	0	0.292468469	0.026144126	0	0	0	0	0	0.007670131	0	0.072017185	0.089016852	0.108486494	0	0.059608766	0	0	0.001227892
TCGA-AN-A0XO	0.002880574	0.011016967	0.011814293	0	0	0.159278664	0	0.023252438	0.048458888	0	0.044213529	0	0	0.550597342	0	0.043391059	0	0.041193623	0.063902623	0	0	0
TCGA-A2-A0CY	0.035125169	0	0.009002317	0.159929832	0	0	0	0.087889696	0.043184228	0	0	0	0	0.591467301	0.000133852	0.046130417	0	0	0.027137188	0	0	0
TCGA-AC-A3TN	0.042369576	0	0.013583181	0.102626572	0	0.273536546	0	0.040109017	0.002612406	0.000527335	0	0	0	0.177604425	0.068999457	0.168209004	0	0.011869873	0.097952609	0	0	0
TCGA-B6-A0RS	0.115589573	0	0.046394967	0.108012758	0	0.149561917	0.029199584	0.072289639	0.015053667	0	0	0.021780199	0	0.132251279	0.081096227	0.161653326	0.022765866	0.015479181	0.028871817	0	0	0
TCGA-AR-A0TX	0.055661337	0	0.001130885	0.156348562	0	0.185048098	0.032312117	0.025167389	0.027135863	0.005067449	0	0.01748333	0.004967812	0.076049808	0.10109423	0.195535963	0.030720748	0	0.086276408	0	0	0
TCGA-A8-A09Q	0.054752225	0.002270002	0.004966273	0.071310763	0	0.25646637	0.034294249	0.015578932	0.014306791	0.00311338	0	0.000589955	0.004003268	0.119586529	0.080186841	0.227180638	0.011519118	0	0.095066654	0	0	0.004808013
TCGA-C8-A1HK	0.20163216	0	0.15402036	0.155538933	0	0.111604913	0.004554399	0.006153124	0.019388449	0	0	0.041712941	0.011832411	0.013788518	0.091630458	0.092480907	0.006296106	0	0.089341974	0	2.43E-05	0
TCGA-A7-A6VW	0.126505467	0	0.078695708	0.01094657	0	0.058599862	0	0.071300332	0.009374323	0	0	0.030220571	0.04315986	0.280853343	0.059961759	0.102160999	0	0.095380928	0.004997473	0	0	0.027842805
TCGA-E9-A22B	0.055198449	0	0.007826284	0.081750931	0	0.175655777	0.006874639	0.056907333	0.015978364	0.016055624	0	0	0	0.134932515	0.112483214	0.166683134	0.067935664	0	0.064632576	0	0	0.037085496
TCGA-BH-A0GY	0.090033815	0	0.040159727	0.050922783	0	0.106962514	0.016143739	0.029974679	0.023586413	0.004775185	0	0	0	0.35702404	0.099795221	0.091610649	0	0	0.087571776	0	0	0.00143946
TCGA-BH-A0HX	0.15982352	0	0.020784152	0.024570037	0	0.242265037	0	0	0.019912635	0.004757147	0	0.004903204	0	0.299721517	0.067189676	0.118562706	0.002382703	0	0.034917179	0	0	0.000210487
TCGA-AC-A62Y	0.026889875	0	0.003140687	0.043681529	0	0.125697007	0.002442142	0.019410562	0	0.001003879	0	0.003133465	0	0.474652482	0.051686312	0.203648953	0.010778975	0	0.028745644	0	0.003413011	0.001675478
TCGA-C8-A138	0.104561309	0	0.006328969	0.210169675	0	0.013406803	0.037538806	0.049944709	0.028735245	0.036337233	0	0.014458049	0	0.24815983	0.065460224	0.075072112	0.011257997	0	0.09856904	0	0	0
TCGA-D8-A1JB	0.101942373	0	0.044464795	0.23320439	0	0.1238795	0.015599506	0.067630533	0.047209117	0.080006622	0	0	0	0.045899631	0.081535675	0.098927577	0.003799078	0	0.055901204	0	0	0
TCGA-AR-A0TT	0.132387072	0	0.103666683	0.077010065	0	0.161686703	0.025363223	0.026010319	0.053919958	0.034002189	0	0.020414415	0	0.158563465	0.085850174	0.072926285	0.001599278	0	0.043747432	0	0	0.002852738
TCGA-BH-A0RX	0.038137427	0	0.011594531	0.191477144	0	0.07527965	0.104672895	0.069390132	0	0.004389779	0	0.02659602	0	0.102187935	0.170574467	0.109134752	0.013011171	0	0.08146015	0	0	0.002093945
TCGA-A2-A0T5	0.105626679	0	0	0.042185946	0	0.117159581	0	0.058787341	0.048728518	0.007113926	0	0.033708819	0.040563467	0.230846425	0.04185205	0.14137369	0.010640799	0.037721709	0.083691051	0	0	0
TCGA-A2-A0EQ	0.079571873	0	0.036938101	0.16808252	0	0.17795117	0.04065382	0.042337541	0.037592209	0.033493087	0	0.025439573	0	0.151411758	0.088725576	0.059665928	0	0	0.058136846	0	0	0
TCGA-B6-A0X1	0.033077294	0	0.001180115	0.231097876	0	0.056160258	0.130597901	0.073506764	0.015054955	0	0.002510427	0.044121597	0.050298388	0.079567948	0.08846368	0.103051564	0	0.040619507	0.046598295	0	0	0.004093431
TCGA-AC-A4ZE	0.00753697	7.51E-07	0.001261323	0.100249899	0	0.170290105	0	0	0.003939148	0	0	0.044956644	0.017491335	0.031426126	0.082092485	0.176569329	0.004249674	0	0.359936211	0	0	0
TCGA-V7-A7HQ	0	0.054818153	0.019725557	0.060276667	0	0.136640776	0	0.050201938	0.045645979	0	0	0.046679536	0	0.166196253	0.079266529	0.185509212	0.029127537	0	0.113429095	0	0	0.012482766
TCGA-BH-A18Q	0.059857445	0	0.00778113	0.171724735	0	0.040712361	0.038591219	0.098590202	0.030537757	0	0	0.023439162	0.019614049	0.051705156	0.17820276	0.1436532	0.02415488	0.029234599	0.082201344	0	0	0
TCGA-AC-A2FO	0.117080846	0	0.063966741	0.114920501	0	0.376830482	0.038463294	0	0	0.00265034	0	0	0.007021255	0.002376368	0.070499912	0.116306766	0.050430695	0	0.0394528	0	0	0
TCGA-B6-A0WV	0.062240126	0	0.018024715	0.125352762	0	0.201277393	0	0.055696439	0.017692894	0	0	0.015152428	0	0.14097992	0.092829676	0.161823565	0.004165097	0.048876546	0.05588844	0	0	0
TCGA-C8-A27A	0.066103924	0	0.07346738	0.019725317	0	0.170772916	7.15E-05	0.051063656	0.013293624	0.003280927	0	0.007577725	0	0.269907682	0.156400102	0.143922313	0.000701482	0	0.023711481	0	0	0
TCGA-E9-A1RI	0.070680348	0	0.030243792	0.040585035	0	0.216205604	0.00407689	0.01694481	0.008871431	0.001024114	0.003916587	0	0	0.275780411	0.049991145	0.21797256	0	0	0.063103491	0	0	0.000603782
TCGA-B6-A402	0.041800477	0	0.008090181	0	0	0.09367314	0	0.018800172	0.020354559	0	0	0.000461805	0	0.650913264	0.074053358	0.091853044	0	0	0	0	0	0
TCGA-AO-A12B	0.022101276	0	0.02815413	0.118924817	0	0.200417734	0	0.033665093	0	0.031822352	0	0	0.028839484	0.068375395	0.103452151	0.288341009	0.00363657	0	0.066531159	0	0	0.005738831
TCGA-A2-A0CP	0.054803816	0	0.078370132	0.126686253	0	0.149343384	0	0.029348007	0	0	0	0.018793641	0.019352335	0.055551995	0.095342974	0.152548722	0.003252045	0	0.216606695	0	0	0
TCGA-C8-A12W	0.023811892	0	0.085988692	0.034066343	0	0.118291339	0.021842234	0.017767452	0.018859575	0.002782887	0.012939248	0	0	0.391255193	0.059290773	0.171060461	0	0	0.042043913	0	0	0
TCGA-GM-A2D9	0.037149996	0	0.004540719	0.069382147	0	0.124481212	0	0.014533755	0.031348537	0.027464528	0	0.023483175	0	0.289817852	0.122840834	0.202962631	0.005299891	0	0.046694723	0	0	0
TCGA-A8-A08B	0.025999195	0	0.087078738	0.11196543	0	0.157576422	0.030306918	0.068625608	0.033114792	0.015554442	0	0.028036481	0	0.145077321	0.132311733	0.086200322	0.00668391	0.016797462	0.052196226	0	0	0.002475
TCGA-AO-A03V	0.283515192	0	0.070130411	0.08223399	0	0.194277733	0	0.009752915	0.001981041	0	0	0	0.014806611	0.089524919	0.133563175	0.055750007	0.022778006	0	0.041148291	0	0.000537709	0
TCGA-AN-A0AJ	0.023022561	0	0	0.151951612	0	0.095388967	0.0797366	0.020630827	0.004160988	0.020437899	0	0.006513712	0	0.280316446	0.10821743	0.135499698	0.021701304	0	0.052421957	0	0	0
TCGA-S3-AA12	0	0.02176466	0.021784453	0.120768612	0	0.212147086	0	0.052534299	0.038117085	0	0.011578476	0	0.046221894	0.116604886	0.040964747	0.204196188	0	0	0.110948277	0	0	0.002369337
TCGA-BH-A28Q	0.092334906	0	0.030871522	0.067804829	0	0.297261225	0.007254975	0.043508018	0	0.009138433	0	0	0.047854674	0	0.112937798	0.158138744	0.027758686	0.004840379	0.093632718	0	0	0.006663094
TCGA-E9-A1N8	0.016795358	0	0	0.072060563	0	0.112878767	0	0.119390098	0	0	0	0	0	0.334514774	0.210375288	0.118516905	0	0	0.015468247	0	0	0
TCGA-E2-A1IG	0.067716659	0	0.008997593	0.063231336	0	0.210577552	0	0.013757164	0.028388306	0	0	0.014926754	0.015950672	0.227309728	0.060580265	0.24116659	0.0041246	0	0.038305172	0	0	0.004967609
TCGA-BH-A1FM	0.016047107	0	0.001952687	0	0	0.070978241	0.001014484	0.013376285	0.001048812	0.052544594	0	0	0	0.329387597	0.050036695	0.276387317	0.006573024	0	0.118667149	0.01614516	0	0.045840847
TCGA-A7-A0D9	0.039874461	0	0.123801457	0.053434239	0	0.105810994	0	0.029871364	0	0.028547954	0	0	0	0.2615907	0.017781425	0.224788672	0.020691538	0.043627162	0.049782598	0	0.000397436	0
TCGA-EW-A1OY	0.078305418	0	0.011085308	0.029851314	0	0.227881611	0	0.047857164	0.006506745	0.008046342	0	0.002202233	0	0.210910717	0.1912477	0.139853299	0.0046712	0	0.041580948	0	0	0
TCGA-AO-A0JB	0.063259308	0	0	0.13102864	0	0.202753342	0	0.052099202	0.058068262	0	0	0.050715847	0.015505651	0.189539578	0.055143231	0.152859797	0.000763178	0	0.02510368	0	0	0.003160283
TCGA-A2-A0YT	0.027766448	0	0.00667639	0	0	0.326213607	0	0	0.006829391	0	0	0.029059538	0.044293563	0.045642727	0.046229549	0.295224861	0.00165333	0.084080919	0.086329677	0	0	0
TCGA-EW-A1PE	0.109901081	0	0.101319493	0.050790737	0	0.200346654	0.001485901	0.050670424	0.018486744	0.003967586	0	0.010967419	0	0.15646678	0.082619931	0.155729422	0	0	0.048394491	0	0	0.008853338
TCGA-AR-A1AU	0.096091823	0	0.044611109	0.045481073	0	0.245416209	0	0.007960776	0	0.018224636	0	0.046115748	0.009763482	0.094451526	0.06280791	0.156111551	0.006969629	0.008441268	0.15755326	0	0	0
TCGA-EW-A1PF	0.084905816	0	0.042099202	0.078662831	0	0.144615067	0.007825103	0.01716108	0.010036002	0.011161732	0	0	0	0.255053913	0.145400654	0.131201596	0.011525018	0	0.060351985	0	0	0
TCGA-AR-A2LL	0.107228267	0	0.039661313	0.049743501	0	0.07770661	0	0.014101916	0.019036539	0	0	0.025040579	0.004709385	0.275591132	0.042859484	0.166225962	0.061631835	0	0.116463477	0	0	0
TCGA-A8-A07B	0.03320172	0	0.005344626	0.054634733	0	0.174213274	0.034205213	0.048811198	0.004482518	0.006033517	0.000138621	0	0.027980729	0.079996705	0.107989796	0.293149885	0	0.009760277	0.116875356	0	0	0.003181833
TCGA-E9-A5UP	0	0.006268761	0	0	0	0	0	0.074516328	0.05711679	0.039005965	0.03376866	0	0	0.640890313	0	0	0	0.135308144	0.01312504	0	0	0
TCGA-A8-A093	0.148073363	0	0.014672951	0.04365618	0	0.160061372	0	0.017533991	0.02599029	0	0	0.015395028	0.019810658	0.189972921	0.00714065	0.092064047	0.054677485	0	0.210951063	0	0	0
TCGA-D8-A147	0.160497537	0	0.014714432	0.037391319	0	0.177980343	0	0.062236729	0.014451658	0.01179329	0	0.007452204	0	0.315782003	0.050560583	0.102717227	0	0.03087321	0.013549465	0	0	0
TCGA-B6-A40B	0.071037674	0	0	0.02651349	0	0.065783049	0.000652668	0.059510237	0	0	0.000835306	0	0	0.439367147	0.019192263	0.087772312	0.024141083	0.028287969	0.166694334	0.010212469	0	0
TCGA-AR-A0TV	0.011397729	0	0.00698765	0.108300154	0	0.120875948	0.023392298	0.035615723	0.015207271	0.033444225	0	0	0	0.285226376	0.155046855	0.130973573	0.007593404	0	0.065938793	0	0	0
TCGA-AO-A12A	0.179264415	0	0.034622253	0.128595699	0	0.179155896	0	0.038302482	0.010371947	0	0	0.050453857	0.017855209	0.086350312	0.087991039	0.065193405	0.019326163	0	0.099208365	0	0.003308958	0
TCGA-B6-A1KN	0.104249723	0	0.061668277	0.083720705	0	0.252697742	0.019513421	0.047571788	0.000923417	0.008629751	0.000377084	0	0	0.010115617	0.166315761	0.132527966	0.002664393	0.053987143	0.054660319	0	0	0.000376893
TCGA-C8-A27B	0.045577573	0	0.006858519	0.106890602	0	0.113670441	0.058361647	0.057275188	0.004069437	0.015673147	0.010277468	0	0	0.331929014	0.119104915	0.088682583	0.00363112	0.019307126	0.009745098	0	0	0.008946123
TCGA-BH-A0B6	0.059229063	0.010758998	0.035495696	0.238669767	0	0.082706077	0.034106501	0.067688703	0.074963167	0	0	0.026895303	0.002124272	0.103591747	0.101088102	0.067799133	0.023161261	0	0.071722212	0	0	0
TCGA-AN-A0FD	0.055238377	0	0.048911506	0.202751095	0	0.081346241	0.01075681	0.055045623	0.029097185	0	0	0.020632005	0	0.246095578	0.073905974	0.121909554	0.001168792	0.001726053	0.047815325	0	0	0.003599882
TCGA-LL-A442	0	0	0.001301879	0.038029097	0	0.064355942	0	0	0.009571934	0	0	0.021253357	0.078608348	0	0	0.624243368	0.001994411	0.012140624	0.132128644	0	0	0.016372396
TCGA-BH-A18F	0.079782251	0	0.000161328	0.079520509	0	0.222729632	0.00381254	0.041394926	0.035577577	0.052441694	0	0.023757011	0.001965928	0.163785322	0.107981024	0.103886361	0.006240155	0	0.07696374	0	0	0
TCGA-BH-A8FY	0	0.029773476	0.00590099	0	0.045574857	0.153734814	0	0	0	0	0.026499074	0.000599814	0.132802257	0	0.081112859	0.27804124	0.111776348	0	0.113722538	0	0.017541989	0.002919744
TCGA-C8-A1HO	0.031523736	0	0.049570053	0.064048094	0	0.213530156	0	0.050710285	0	0.006222797	0	0.027296086	0	0.207834042	0.103032197	0.168481428	0	0	0.077751127	0	0	0
TCGA-A2-A0YK	0.176715425	0	0.048197565	0.267857977	0	0.123371032	0.052237222	0.039683481	0.021613983	0.028499055	0	0	0	0.026196423	0.07604753	0.063955366	0.051422084	0	0.024202857	0	0	0
TCGA-A2-A3XU	0.08730749	0	0.184422757	0.100128066	0	0	0	0.084528471	0.022842608	0	0	0.031241233	0	0.270691115	0.029017103	0.143188512	0.044734385	0	0.00189826	0	0	0
TCGA-A1-A0SD	0.069106044	0	0.015826906	0.026791515	0	0.212320955	0.003215074	0.042235288	0.035235124	0.00117955	0	0	0	0.121534368	0.167939188	0.15053211	0.023648165	0.01286277	0.117572944	0	0	0
TCGA-A8-A08G	0.011129807	0	0.012633957	0.098922409	0	0.077618899	0.021292247	0	0.028127756	0	0	0.004825994	0.004436767	0.245499766	0.127474922	0.2188662	0.010691348	0	0.138479928	0	0	0
TCGA-A8-A082	0.000108771	0	0.001526059	0	0	0.121958357	0.005974298	0.002744879	0.015016815	0	0.072846904	0	0	0.241624178	0.038239564	0.432455163	0.014823479	0	0.044075126	0	0	0.008606409
TCGA-AR-A24S	0.055088806	0	0.002854054	0.015550149	0	0.13179436	0.008770583	0.033129955	0.022178998	0.006232752	0	0	0	0.249729027	0.085251367	0.166892123	0.153943759	0	0.06794785	0	0	0.000636218
TCGA-EW-A6SD	0.038214168	0	0.054240173	0.129281034	0	0.100045903	0.051703278	0.057645035	0.039574256	0	0	0.019783366	0.000387684	0.154056783	0.129340669	0.133329371	0.02546089	0	0.064817204	0	0	0.002120187
TCGA-E2-A1L6	0.066830759	0	0.005511985	0.072199431	0	0.092729943	0.000352065	0.009777617	0	0.019501113	0	0	0	0.434211762	0.113100389	0.118920912	0.013064059	0	0.053799966	0	0	0
TCGA-A2-A0T0	0.056460153	0	0.007690162	0.049809254	0	0.197638913	0.014141746	0.049436841	0.042556332	0	0.007786533	0.003145527	0	0.311594363	0.10304504	0.130835503	0	0	0	0.021351811	0	0.004507822
TCGA-AO-A0JG	0.062967254	0	0.015699667	0.263310917	0	0.177259245	0.007911479	0.041920693	0.01020319	0.010980856	0	0.03459463	0.015007952	0.067365472	0.090795547	0.099484188	0.006939582	0	0.095559328	0	0	0
